i:      0, t:        0.0 s (0.00 periods), wall: 24.571 seconds, Δt:   1.20, CFL: 1.71e-01
i: 151500, t:   317845.7 s (7.12 periods), wall: 5.393 hours, Δt:   2.23, CFL: 7.20e-01
i: 151600, t:   318060.0 s (7.12 periods), wall: 5.397 hours, Δt:   2.19, CFL: 7.20e-01
i: 151700, t:   318263.4 s (7.13 periods), wall: 5.400 hours, Δt:   2.02, CFL: 7.20e-01
i: 151800, t:   318460.9 s (7.13 periods), wall: 5.404 hours, Δt:   1.89, CFL: 7.20e-01
i: 151900, t:   318657.8 s (7.14 periods), wall: 5.407 hours, Δt:   1.73, CFL: 7.20e-01
i: 152000, t:   318839.8 s (7.14 periods), wall: 5.411 hours, Δt:   1.68, CFL: 7.20e-01
i: 152100, t:   319003.7 s (7.15 periods), wall: 5.415 hours, Δt:   1.69, CFL: 7.20e-01
i: 152200, t:   319176.0 s (7.15 periods), wall: 5.418 hours, Δt:   1.74, CFL: 7.20e-01
i: 152300, t:   319341.7 s (7.15 periods), wall: 5.422 hours, Δt:   1.62, CFL: 7.20e-01
i: 152400, t:   319509.2 s (7.16 periods), wall: 5.425 hours, Δt:   1.66, CFL: 7.20e-01
i: 152500, t:   319669.2 s (7.16 periods), wall: 5.429 hours, Δt:   1.57, CFL: 7.20e-01
i: 152600, t:   319833.2 s (7.16 periods), wall: 5.432 hours, Δt:   1.79, CFL: 7.20e-01
i: 152700, t:   319998.9 s (7.17 periods), wall: 5.436 hours, Δt:   1.60, CFL: 7.20e-01
i: 152800, t:   320145.3 s (7.17 periods), wall: 5.440 hours, Δt:   1.51, CFL: 7.20e-01
i: 152900, t:   320288.2 s (7.17 periods), wall: 5.443 hours, Δt:   1.34, CFL: 7.20e-01
i: 153000, t:   320451.7 s (7.18 periods), wall: 5.447 hours, Δt:   1.47, CFL: 7.20e-01
i: 153100, t:   320598.9 s (7.18 periods), wall: 5.450 hours, Δt:   1.57, CFL: 7.20e-01
i: 153200, t:   320764.4 s (7.19 periods), wall: 5.454 hours, Δt:   1.62, CFL: 7.20e-01
i: 153300, t:   320911.4 s (7.19 periods), wall: 5.457 hours, Δt:   1.45, CFL: 7.20e-01
i: 153400, t:   321063.0 s (7.19 periods), wall: 5.461 hours, Δt:   1.59, CFL: 7.20e-01
i: 153500, t:   321219.8 s (7.20 periods), wall: 5.465 hours, Δt:   1.63, CFL: 7.20e-01
i: 153600, t:   321378.9 s (7.20 periods), wall: 5.468 hours, Δt:   1.37, CFL: 7.20e-01
i: 153700, t:   321525.9 s (7.20 periods), wall: 5.472 hours, Δt:   1.59, CFL: 7.20e-01
i: 153800, t:   321674.0 s (7.21 periods), wall: 5.475 hours, Δt:   1.43, CFL: 7.20e-01
i: 153900, t:   321821.3 s (7.21 periods), wall: 5.479 hours, Δt:   1.47, CFL: 7.20e-01
i: 154000, t:   321969.0 s (7.21 periods), wall: 5.482 hours, Δt:   1.49, CFL: 7.20e-01
i: 154100, t:   322107.6 s (7.22 periods), wall: 5.486 hours, Δt:   1.43, CFL: 7.20e-01
i: 154200, t:   322252.3 s (7.22 periods), wall: 5.490 hours, Δt:   1.55, CFL: 7.20e-01
i: 154300, t:   322407.3 s (7.22 periods), wall: 5.493 hours, Δt:   1.33, CFL: 7.20e-01
i: 154400, t:   322537.1 s (7.23 periods), wall: 5.497 hours, Δt:   1.33, CFL: 7.20e-01
i: 154500, t:   322677.4 s (7.23 periods), wall: 5.500 hours, Δt:   1.28, CFL: 7.20e-01
i: 154600, t:   322792.8 s (7.23 periods), wall: 5.504 hours, Δt:   1.28, CFL: 7.20e-01
i: 154700, t:   322932.2 s (7.23 periods), wall: 5.507 hours, Δt:   1.40, CFL: 7.20e-01
i: 154800, t:   323071.1 s (7.24 periods), wall: 5.511 hours, Δt:   1.58, CFL: 7.20e-01
i: 154900, t:   323235.6 s (7.24 periods), wall: 5.514 hours, Δt:   1.75, CFL: 7.20e-01
i: 155000, t:   323387.8 s (7.24 periods), wall: 5.518 hours, Δt:   1.63, CFL: 7.20e-01
i: 155100, t:   323536.6 s (7.25 periods), wall: 5.522 hours, Δt:   1.54, CFL: 7.20e-01
i: 155200, t:   323678.0 s (7.25 periods), wall: 5.525 hours, Δt:   1.60, CFL: 7.20e-01
i: 155300, t:   323829.8 s (7.25 periods), wall: 5.529 hours, Δt:   1.48, CFL: 7.20e-01
i: 155400, t:   323976.2 s (7.26 periods), wall: 5.532 hours, Δt:   1.25, CFL: 7.20e-01
i: 155500, t:   324094.3 s (7.26 periods), wall: 5.536 hours, Δt:   1.40, CFL: 7.20e-01
i: 155600, t:   324237.4 s (7.26 periods), wall: 5.539 hours, Δt:   1.25, CFL: 7.20e-01
i: 155700, t:   324367.2 s (7.27 periods), wall: 5.543 hours, Δt:   1.51, CFL: 7.20e-01
i: 155800, t:   324516.4 s (7.27 periods), wall: 5.547 hours, Δt:   1.37, CFL: 7.20e-01
i: 155900, t:   324653.0 s (7.27 periods), wall: 5.550 hours, Δt:   1.37, CFL: 7.20e-01
i: 156000, t:   324792.9 s (7.28 periods), wall: 5.554 hours, Δt:   1.39, CFL: 7.20e-01
i: 156100, t:   324939.2 s (7.28 periods), wall: 5.557 hours, Δt:   1.58, CFL: 7.20e-01
i: 156200, t:   325094.2 s (7.28 periods), wall: 5.561 hours, Δt:   1.14, CFL: 7.20e-01
i: 156300, t:   325221.9 s (7.29 periods), wall: 5.564 hours, Δt:   1.47, CFL: 7.20e-01
i: 156400, t:   325351.5 s (7.29 periods), wall: 5.568 hours, Δt:   1.56, CFL: 7.20e-01
i: 156500, t:   325500.3 s (7.29 periods), wall: 5.572 hours, Δt:   1.44, CFL: 7.20e-01
i: 156600, t:   325635.2 s (7.29 periods), wall: 5.575 hours, Δt:   1.49, CFL: 7.20e-01
i: 156700, t:   325758.4 s (7.30 periods), wall: 5.579 hours, Δt:   1.44, CFL: 7.20e-01
i: 156800, t:   325917.7 s (7.30 periods), wall: 5.582 hours, Δt:   1.62, CFL: 7.20e-01
i: 156900, t:   326071.1 s (7.30 periods), wall: 5.586 hours, Δt:   1.42, CFL: 7.20e-01
i: 157000, t:   326230.4 s (7.31 periods), wall: 5.589 hours, Δt:   1.73, CFL: 7.20e-01
i: 157100, t:   326366.8 s (7.31 periods), wall: 5.593 hours, Δt:   1.13, CFL: 7.20e-01
i: 157200, t:   326504.0 s (7.31 periods), wall: 5.597 hours, Δt:   1.53, CFL: 7.20e-01
i: 157300, t:   326678.8 s (7.32 periods), wall: 5.600 hours, Δt:   1.58, CFL: 7.20e-01
i: 157400, t:   326832.0 s (7.32 periods), wall: 5.604 hours, Δt:   1.71, CFL: 7.20e-01
i: 157500, t:   327011.1 s (7.33 periods), wall: 5.607 hours, Δt:   1.79, CFL: 7.20e-01
i: 157600, t:   327161.8 s (7.33 periods), wall: 5.611 hours, Δt:   1.52, CFL: 7.20e-01
i: 157700, t:   327312.1 s (7.33 periods), wall: 5.614 hours, Δt:   1.72, CFL: 7.20e-01
i: 157800, t:   327478.7 s (7.34 periods), wall: 5.618 hours, Δt:   1.76, CFL: 7.20e-01
i: 157900, t:   327633.9 s (7.34 periods), wall: 5.622 hours, Δt:   1.68, CFL: 7.20e-01
i: 158000, t:   327790.3 s (7.34 periods), wall: 5.625 hours, Δt:   1.57, CFL: 7.20e-01
i: 158100, t:   327960.7 s (7.35 periods), wall: 5.629 hours, Δt:   1.80, CFL: 7.20e-01
i: 158200, t:   328145.2 s (7.35 periods), wall: 5.632 hours, Δt:   1.88, CFL: 7.20e-01
i: 158300, t:   328332.6 s (7.36 periods), wall: 5.636 hours, Δt:   1.77, CFL: 7.20e-01
i: 158400, t:   328506.7 s (7.36 periods), wall: 5.639 hours, Δt:   1.92, CFL: 7.20e-01
i: 158500, t:   328679.3 s (7.36 periods), wall: 5.643 hours, Δt:   1.77, CFL: 7.20e-01
i: 158600, t:   328875.2 s (7.37 periods), wall: 5.647 hours, Δt:   2.01, CFL: 7.20e-01
i: 158700, t:   329064.1 s (7.37 periods), wall: 5.650 hours, Δt:   1.76, CFL: 7.20e-01
i: 158800, t:   329242.3 s (7.38 periods), wall: 5.654 hours, Δt:   2.03, CFL: 7.20e-01
i: 158900, t:   329434.5 s (7.38 periods), wall: 5.657 hours, Δt:   1.96, CFL: 7.20e-01
i: 159000, t:   329631.0 s (7.38 periods), wall: 5.661 hours, Δt:   2.43, CFL: 7.20e-01
i: 159100, t:   329829.5 s (7.39 periods), wall: 5.665 hours, Δt:   1.54, CFL: 7.20e-01
i: 159200, t:   329980.4 s (7.39 periods), wall: 5.668 hours, Δt:   1.93, CFL: 7.20e-01
i: 159300, t:   330171.8 s (7.40 periods), wall: 5.672 hours, Δt:   1.68, CFL: 7.20e-01
i: 159400, t:   330366.4 s (7.40 periods), wall: 5.675 hours, Δt:   2.01, CFL: 7.20e-01
i: 159500, t:   330596.3 s (7.41 periods), wall: 5.679 hours, Δt:   2.51, CFL: 7.20e-01
i: 159600, t:   330863.0 s (7.41 periods), wall: 5.682 hours, Δt:   2.65, CFL: 7.20e-01
i: 159700, t:   331112.4 s (7.42 periods), wall: 5.686 hours, Δt:   2.51, CFL: 7.20e-01
i: 159800, t:   331366.2 s (7.42 periods), wall: 5.689 hours, Δt:   2.66, CFL: 7.20e-01
i: 159900, t:   331648.8 s (7.43 periods), wall: 5.693 hours, Δt:   2.79, CFL: 7.20e-01
i: 160000, t:   331932.5 s (7.44 periods), wall: 5.697 hours, Δt:   3.43, CFL: 7.20e-01
i: 160100, t:   332266.7 s (7.44 periods), wall: 5.700 hours, Δt:   3.36, CFL: 7.20e-01
i: 160200, t:   332551.3 s (7.45 periods), wall: 5.704 hours, Δt:   2.89, CFL: 7.20e-01
i: 160300, t:   332871.1 s (7.46 periods), wall: 5.707 hours, Δt:   3.37, CFL: 7.20e-01
i: 160400, t:   333205.9 s (7.46 periods), wall: 5.711 hours, Δt:   3.92, CFL: 7.20e-01
i: 160500, t:   333601.7 s (7.47 periods), wall: 5.714 hours, Δt:   4.22, CFL: 7.20e-01
i: 160600, t:   334042.7 s (7.48 periods), wall: 5.718 hours, Δt:   5.25, CFL: 7.20e-01
i: 160700, t:   334520.7 s (7.49 periods), wall: 5.722 hours, Δt:   4.59, CFL: 7.20e-01
i: 160800, t:   335023.2 s (7.50 periods), wall: 5.725 hours, Δt:   5.19, CFL: 7.20e-01
i: 160900, t:   335520.7 s (7.52 periods), wall: 5.729 hours, Δt:   5.45, CFL: 7.20e-01
i: 161000, t:   335991.8 s (7.53 periods), wall: 5.733 hours, Δt:   4.24, CFL: 7.20e-01
i: 161100, t:   336458.1 s (7.54 periods), wall: 5.736 hours, Δt:   5.26, CFL: 7.20e-01
i: 161200, t:   336967.3 s (7.55 periods), wall: 5.740 hours, Δt:   4.94, CFL: 7.20e-01
i: 161300, t:   337422.1 s (7.56 periods), wall: 5.744 hours, Δt:   4.52, CFL: 7.20e-01
i: 161400, t:   337846.2 s (7.57 periods), wall: 5.747 hours, Δt:   3.83, CFL: 7.20e-01
i: 161500, t:   338217.5 s (7.58 periods), wall: 5.751 hours, Δt:   3.74, CFL: 7.20e-01
i: 161600, t:   338593.9 s (7.58 periods), wall: 5.754 hours, Δt:   3.56, CFL: 7.20e-01
i: 161700, t:   338910.9 s (7.59 periods), wall: 5.758 hours, Δt:   3.18, CFL: 7.20e-01
i: 161800, t:   339192.2 s (7.60 periods), wall: 5.762 hours, Δt:   2.50, CFL: 7.20e-01
i: 161900, t:   339468.6 s (7.60 periods), wall: 5.765 hours, Δt:   2.87, CFL: 7.20e-01
i: 162000, t:   339735.5 s (7.61 periods), wall: 5.769 hours, Δt:   2.17, CFL: 7.20e-01
i: 162100, t:   339977.9 s (7.62 periods), wall: 5.772 hours, Δt:   2.27, CFL: 7.20e-01
i: 162200, t:   340176.9 s (7.62 periods), wall: 5.776 hours, Δt:   2.21, CFL: 7.20e-01
i: 162300, t:   340380.0 s (7.62 periods), wall: 5.779 hours, Δt:   2.02, CFL: 7.20e-01
i: 162400, t:   340563.9 s (7.63 periods), wall: 5.783 hours, Δt:   1.47, CFL: 7.20e-01
i: 162500, t:   340713.2 s (7.63 periods), wall: 5.786 hours, Δt:   1.81, CFL: 7.20e-01
i: 162600, t:   340895.6 s (7.64 periods), wall: 5.790 hours, Δt:   1.70, CFL: 7.20e-01
i: 162700, t:   341075.2 s (7.64 periods), wall: 5.794 hours, Δt:   1.68, CFL: 7.20e-01
i: 162800, t:   341247.9 s (7.64 periods), wall: 5.797 hours, Δt:   1.62, CFL: 7.20e-01
i: 162900, t:   341414.4 s (7.65 periods), wall: 5.801 hours, Δt:   1.83, CFL: 7.20e-01
i: 163000, t:   341591.4 s (7.65 periods), wall: 5.804 hours, Δt:   1.86, CFL: 7.20e-01
i: 163100, t:   341772.9 s (7.66 periods), wall: 5.808 hours, Δt:   1.89, CFL: 7.20e-01
i: 163200, t:   341949.9 s (7.66 periods), wall: 5.811 hours, Δt:   1.85, CFL: 7.20e-01
i: 163300, t:   342110.8 s (7.66 periods), wall: 5.815 hours, Δt:   1.54, CFL: 7.20e-01
i: 163400, t:   342272.5 s (7.67 periods), wall: 5.818 hours, Δt:   1.47, CFL: 7.20e-01
i: 163500, t:   342413.7 s (7.67 periods), wall: 5.822 hours, Δt:   1.56, CFL: 7.20e-01
i: 163600, t:   342572.4 s (7.67 periods), wall: 5.826 hours, Δt:   1.65, CFL: 7.20e-01
i: 163700, t:   342732.5 s (7.68 periods), wall: 5.829 hours, Δt:   1.67, CFL: 7.20e-01
i: 163800, t:   342893.7 s (7.68 periods), wall: 5.833 hours, Δt:   1.62, CFL: 7.20e-01
i: 163900, t:   343050.4 s (7.68 periods), wall: 5.836 hours, Δt:   1.65, CFL: 7.20e-01
i: 164000, t:   343207.3 s (7.69 periods), wall: 5.840 hours, Δt:   1.53, CFL: 7.20e-01
i: 164100, t:   343359.1 s (7.69 periods), wall: 5.844 hours, Δt:   1.55, CFL: 7.20e-01
i: 164200, t:   343494.3 s (7.69 periods), wall: 5.847 hours, Δt:   1.49, CFL: 7.20e-01
i: 164300, t:   343637.9 s (7.70 periods), wall: 5.851 hours, Δt:   1.58, CFL: 7.20e-01
i: 164400, t:   343784.4 s (7.70 periods), wall: 5.854 hours, Δt:   1.41, CFL: 7.20e-01
i: 164500, t:   343936.7 s (7.70 periods), wall: 5.858 hours, Δt:   1.33, CFL: 7.20e-01
i: 164600, t:   344076.7 s (7.71 periods), wall: 5.861 hours, Δt:   1.35, CFL: 7.20e-01
i: 164700, t:   344206.4 s (7.71 periods), wall: 5.865 hours, Δt:   1.34, CFL: 7.20e-01
i: 164800, t:   344348.7 s (7.71 periods), wall: 5.868 hours, Δt:   1.49, CFL: 7.20e-01
i: 164900, t:   344490.8 s (7.72 periods), wall: 5.872 hours, Δt:   1.59, CFL: 7.20e-01
i: 165000, t:   344654.9 s (7.72 periods), wall: 5.876 hours, Δt:   1.52, CFL: 7.20e-01
i: 165100, t:   344804.7 s (7.72 periods), wall: 5.879 hours, Δt:   1.47, CFL: 7.20e-01
i: 165200, t:   344945.1 s (7.73 periods), wall: 5.883 hours, Δt:   1.27, CFL: 7.20e-01
i: 165300, t:   345092.0 s (7.73 periods), wall: 5.886 hours, Δt:   1.63, CFL: 7.20e-01
i: 165400, t:   345252.5 s (7.73 periods), wall: 5.890 hours, Δt:   1.58, CFL: 7.20e-01
i: 165500, t:   345414.1 s (7.74 periods), wall: 5.893 hours, Δt:   1.54, CFL: 7.20e-01
i: 165600, t:   345551.1 s (7.74 periods), wall: 5.897 hours, Δt:   1.34, CFL: 7.20e-01
i: 165700, t:   345687.0 s (7.74 periods), wall: 5.900 hours, Δt:   1.66, CFL: 7.20e-01
i: 165800, t:   345842.2 s (7.75 periods), wall: 5.904 hours, Δt:   1.50, CFL: 7.20e-01
i: 165900, t:   345979.4 s (7.75 periods), wall: 5.907 hours, Δt:   1.42, CFL: 7.20e-01
i: 166000, t:   346115.8 s (7.75 periods), wall: 5.911 hours, Δt:   1.20, CFL: 7.20e-01
i: 166100, t:   346232.6 s (7.76 periods), wall: 5.914 hours, Δt:   1.19, CFL: 7.20e-01
i: 166200, t:   346370.6 s (7.76 periods), wall: 5.918 hours, Δt:   1.60, CFL: 7.20e-01
i: 166300, t:   346516.9 s (7.76 periods), wall: 5.921 hours, Δt:   1.36, CFL: 7.20e-01
i: 166400, t:   346660.1 s (7.77 periods), wall: 5.925 hours, Δt:   1.58, CFL: 7.20e-01
i: 166500, t:   346805.3 s (7.77 periods), wall: 5.928 hours, Δt:   1.36, CFL: 7.20e-01
i: 166600, t:   346947.2 s (7.77 periods), wall: 5.932 hours, Δt:   1.39, CFL: 7.20e-01
i: 166700, t:   347085.3 s (7.78 periods), wall: 5.936 hours, Δt:   1.30, CFL: 7.20e-01
i: 166800, t:   347217.9 s (7.78 periods), wall: 5.939 hours, Δt:   1.31, CFL: 7.20e-01
i: 166900, t:   347349.6 s (7.78 periods), wall: 5.943 hours, Δt:   1.38, CFL: 7.20e-01
i: 167000, t:   347479.4 s (7.78 periods), wall: 5.946 hours, Δt:   1.20, CFL: 7.20e-01
i: 167100, t:   347598.8 s (7.79 periods), wall: 5.950 hours, Δt:   1.23, CFL: 7.20e-01
i: 167200, t:   347726.7 s (7.79 periods), wall: 5.953 hours, Δt:   1.46, CFL: 7.20e-01
i: 167300, t:   347862.1 s (7.79 periods), wall: 5.957 hours, Δt:   1.55, CFL: 7.20e-01
i: 167400, t:   348019.4 s (7.80 periods), wall: 5.961 hours, Δt:   1.40, CFL: 7.20e-01
i: 167500, t:   348163.6 s (7.80 periods), wall: 5.964 hours, Δt:   1.47, CFL: 7.20e-01
i: 167600, t:   348293.3 s (7.80 periods), wall: 5.968 hours, Δt:   1.30, CFL: 7.20e-01
i: 167700, t:   348441.4 s (7.81 periods), wall: 5.971 hours, Δt:   1.38, CFL: 7.20e-01
i: 167800, t:   348594.1 s (7.81 periods), wall: 5.975 hours, Δt:   1.44, CFL: 7.20e-01
i: 167900, t:   348748.9 s (7.81 periods), wall: 5.978 hours, Δt:   1.67, CFL: 7.20e-01
i: 168000, t:   348892.3 s (7.82 periods), wall: 5.982 hours, Δt:   1.48, CFL: 7.20e-01
i: 168100, t:   349038.4 s (7.82 periods), wall: 5.986 hours, Δt:   1.24, CFL: 7.20e-01
i: 168200, t:   349173.3 s (7.82 periods), wall: 5.989 hours, Δt:   1.57, CFL: 7.20e-01
i: 168300, t:   349325.7 s (7.83 periods), wall: 5.993 hours, Δt:   1.50, CFL: 7.20e-01
i: 168400, t:   349488.9 s (7.83 periods), wall: 5.996 hours, Δt:   1.12, CFL: 7.20e-01
i: 168500, t:   349610.1 s (7.83 periods), wall: 6.000 hours, Δt:   1.48, CFL: 7.20e-01
i: 168600, t:   349762.9 s (7.84 periods), wall: 6.003 hours, Δt:   1.54, CFL: 7.20e-01
i: 168700, t:   349914.7 s (7.84 periods), wall: 6.007 hours, Δt:   1.57, CFL: 7.20e-01
i: 168800, t:   350055.6 s (7.84 periods), wall: 6.011 hours, Δt:   1.60, CFL: 7.20e-01
i: 168900, t:   350199.5 s (7.84 periods), wall: 6.014 hours, Δt:   1.43, CFL: 7.20e-01
i: 169000, t:   350329.6 s (7.85 periods), wall: 6.018 hours, Δt:   1.15, CFL: 7.20e-01
i: 169100, t:   350465.1 s (7.85 periods), wall: 6.021 hours, Δt:   1.68, CFL: 7.20e-01
i: 169200, t:   350636.0 s (7.85 periods), wall: 6.025 hours, Δt:   1.82, CFL: 7.20e-01
i: 169300, t:   350809.0 s (7.86 periods), wall: 6.028 hours, Δt:   1.42, CFL: 7.20e-01
i: 169400, t:   350981.7 s (7.86 periods), wall: 6.032 hours, Δt:   1.91, CFL: 7.20e-01
i: 169500, t:   351167.6 s (7.87 periods), wall: 6.036 hours, Δt:   1.67, CFL: 7.20e-01
i: 169600, t:   351337.7 s (7.87 periods), wall: 6.039 hours, Δt:   1.57, CFL: 7.20e-01
i: 169700, t:   351506.0 s (7.87 periods), wall: 6.043 hours, Δt:   1.94, CFL: 7.20e-01
i: 169800, t:   351703.1 s (7.88 periods), wall: 6.046 hours, Δt:   1.95, CFL: 7.20e-01
i: 169900, t:   351906.5 s (7.88 periods), wall: 6.050 hours, Δt:   1.79, CFL: 7.20e-01
i: 170000, t:   352092.5 s (7.89 periods), wall: 6.054 hours, Δt:   2.19, CFL: 7.20e-01
i: 170100, t:   352316.2 s (7.89 periods), wall: 6.057 hours, Δt:   2.47, CFL: 7.20e-01
i: 170200, t:   352545.0 s (7.90 periods), wall: 6.061 hours, Δt:   2.63, CFL: 7.20e-01
i: 170300, t:   352801.6 s (7.90 periods), wall: 6.064 hours, Δt:   2.39, CFL: 7.20e-01
i: 170400, t:   353042.5 s (7.91 periods), wall: 6.068 hours, Δt:   2.09, CFL: 7.20e-01
i: 170500, t:   353295.4 s (7.91 periods), wall: 6.071 hours, Δt:   2.67, CFL: 7.20e-01
i: 170600, t:   353570.2 s (7.92 periods), wall: 6.075 hours, Δt:   2.68, CFL: 7.20e-01
i: 170700, t:   353825.2 s (7.93 periods), wall: 6.079 hours, Δt:   2.59, CFL: 7.20e-01
i: 170800, t:   354106.8 s (7.93 periods), wall: 6.082 hours, Δt:   3.63, CFL: 7.20e-01
i: 170900, t:   354399.2 s (7.94 periods), wall: 6.086 hours, Δt:   2.90, CFL: 7.20e-01
i: 171000, t:   354724.1 s (7.95 periods), wall: 6.089 hours, Δt:   3.47, CFL: 7.20e-01
i: 171100, t:   355084.4 s (7.95 periods), wall: 6.093 hours, Δt:   3.74, CFL: 7.20e-01
i: 171200, t:   355424.2 s (7.96 periods), wall: 6.097 hours, Δt:   3.43, CFL: 7.20e-01
i: 171300, t:   355822.4 s (7.97 periods), wall: 6.100 hours, Δt:   4.59, CFL: 7.20e-01
i: 171400, t:   356244.3 s (7.98 periods), wall: 6.104 hours, Δt:   4.65, CFL: 7.20e-01
i: 171500, t:   356691.4 s (7.99 periods), wall: 6.107 hours, Δt:   4.90, CFL: 7.20e-01
i: 171600, t:   357190.7 s (8.00 periods), wall: 6.111 hours, Δt:   6.26, CFL: 7.20e-01
i: 171700, t:   357778.6 s (8.01 periods), wall: 6.114 hours, Δt:   5.82, CFL: 7.20e-01
i: 171800, t:   358310.6 s (8.03 periods), wall: 6.117 hours, Δt:   4.30, CFL: 7.20e-01
i: 171900, t:   358819.8 s (8.04 periods), wall: 6.119 hours, Δt:   5.39, CFL: 7.20e-01
i: 172000, t:   359313.4 s (8.05 periods), wall: 6.122 hours, Δt:   4.28, CFL: 7.20e-01
i: 172100, t:   359741.8 s (8.06 periods), wall: 6.125 hours, Δt:   4.50, CFL: 7.20e-01
i: 172200, t:   360194.4 s (8.07 periods), wall: 6.128 hours, Δt:   4.33, CFL: 7.20e-01
i: 172300, t:   360648.8 s (8.08 periods), wall: 6.130 hours, Δt:   4.48, CFL: 7.20e-01
i: 172400, t:   361068.3 s (8.09 periods), wall: 6.133 hours, Δt:   3.42, CFL: 7.20e-01
i: 172500, t:   361372.9 s (8.10 periods), wall: 6.136 hours, Δt:   3.26, CFL: 7.20e-01
i: 172600, t:   361662.7 s (8.10 periods), wall: 6.138 hours, Δt:   2.56, CFL: 7.20e-01
i: 172700, t:   361915.9 s (8.11 periods), wall: 6.141 hours, Δt:   2.55, CFL: 7.20e-01
i: 172800, t:   362160.3 s (8.11 periods), wall: 6.144 hours, Δt:   2.43, CFL: 7.20e-01
i: 172900, t:   362388.8 s (8.12 periods), wall: 6.146 hours, Δt:   2.01, CFL: 7.20e-01
i: 173000, t:   362604.5 s (8.12 periods), wall: 6.149 hours, Δt:   1.84, CFL: 7.20e-01
i: 173100, t:   362783.4 s (8.13 periods), wall: 6.152 hours, Δt:   1.87, CFL: 7.20e-01
i: 173200, t:   362965.9 s (8.13 periods), wall: 6.155 hours, Δt:   2.03, CFL: 7.20e-01
i: 173300, t:   363146.4 s (8.13 periods), wall: 6.157 hours, Δt:   1.70, CFL: 7.20e-01
i: 173400, t:   363328.8 s (8.14 periods), wall: 6.160 hours, Δt:   1.65, CFL: 7.20e-01
i: 173500, t:   363508.3 s (8.14 periods), wall: 6.163 hours, Δt:   1.58, CFL: 7.20e-01
i: 173600, t:   363683.1 s (8.15 periods), wall: 6.165 hours, Δt:   1.47, CFL: 7.20e-01
i: 173700, t:   363861.3 s (8.15 periods), wall: 6.168 hours, Δt:   1.64, CFL: 7.20e-01
i: 173800, t:   364027.9 s (8.15 periods), wall: 6.171 hours, Δt:   1.75, CFL: 7.20e-01
i: 173900, t:   364194.1 s (8.16 periods), wall: 6.173 hours, Δt:   1.82, CFL: 7.20e-01
i: 174000, t:   364355.3 s (8.16 periods), wall: 6.176 hours, Δt:   1.66, CFL: 7.20e-01
i: 174100, t:   364513.4 s (8.17 periods), wall: 6.179 hours, Δt:   1.41, CFL: 7.20e-01
i: 174200, t:   364664.4 s (8.17 periods), wall: 6.182 hours, Δt:   1.37, CFL: 7.20e-01
i: 174300, t:   364813.6 s (8.17 periods), wall: 6.184 hours, Δt:   1.41, CFL: 7.20e-01
i: 174400, t:   364959.3 s (8.18 periods), wall: 6.187 hours, Δt:   1.65, CFL: 7.20e-01
i: 174500, t:   365113.6 s (8.18 periods), wall: 6.190 hours, Δt:   1.46, CFL: 7.20e-01
i: 174600, t:   365250.3 s (8.18 periods), wall: 6.192 hours, Δt:   1.61, CFL: 7.20e-01
i: 174700, t:   365393.6 s (8.19 periods), wall: 6.195 hours, Δt:   1.41, CFL: 7.20e-01
i: 174800, t:   365537.6 s (8.19 periods), wall: 6.198 hours, Δt:   1.44, CFL: 7.20e-01
i: 174900, t:   365692.9 s (8.19 periods), wall: 6.200 hours, Δt:   1.53, CFL: 7.20e-01
i: 175000, t:   365833.5 s (8.20 periods), wall: 6.203 hours, Δt:   1.41, CFL: 7.20e-01
i: 175100, t:   365978.1 s (8.20 periods), wall: 6.206 hours, Δt:   1.47, CFL: 7.20e-01
i: 175200, t:   366134.5 s (8.20 periods), wall: 6.208 hours, Δt:   1.56, CFL: 7.20e-01
i: 175300, t:   366291.9 s (8.21 periods), wall: 6.211 hours, Δt:   1.69, CFL: 7.20e-01
i: 175400, t:   366443.2 s (8.21 periods), wall: 6.214 hours, Δt:   1.71, CFL: 7.20e-01
i: 175500, t:   366600.8 s (8.21 periods), wall: 6.216 hours, Δt:   1.50, CFL: 7.20e-01
i: 175600, t:   366746.5 s (8.22 periods), wall: 6.219 hours, Δt:   1.41, CFL: 7.20e-01
i: 175700, t:   366899.1 s (8.22 periods), wall: 6.222 hours, Δt:   1.45, CFL: 7.20e-01
i: 175800, t:   367033.0 s (8.22 periods), wall: 6.224 hours, Δt:   1.42, CFL: 7.20e-01
i: 175900, t:   367185.1 s (8.23 periods), wall: 6.227 hours, Δt:   1.58, CFL: 7.20e-01
i: 176000, t:   367331.4 s (8.23 periods), wall: 6.230 hours, Δt:   1.29, CFL: 7.20e-01
i: 176100, t:   367470.4 s (8.23 periods), wall: 6.232 hours, Δt:   1.41, CFL: 7.20e-01
i: 176200, t:   367609.0 s (8.23 periods), wall: 6.235 hours, Δt:   1.57, CFL: 7.20e-01
i: 176300, t:   367768.3 s (8.24 periods), wall: 6.238 hours, Δt:   1.53, CFL: 7.20e-01
i: 176400, t:   367912.4 s (8.24 periods), wall: 6.240 hours, Δt:   1.34, CFL: 7.20e-01
i: 176500, t:   368061.6 s (8.25 periods), wall: 6.243 hours, Δt:   1.49, CFL: 7.20e-01
i: 176600, t:   368200.5 s (8.25 periods), wall: 6.246 hours, Δt:   1.35, CFL: 7.20e-01
i: 176700, t:   368332.2 s (8.25 periods), wall: 6.248 hours, Δt:   1.47, CFL: 7.20e-01
