i:      0, t:        0.0 s (0.00 periods), wall: 24.109 seconds, Δt:   1.20, CFL: 1.71e-01
i: 176500, t:   385986.5 s (8.65 periods), wall: 3.217 hours, Δt:   1.51, CFL: 7.20e-01
i: 176600, t:   386152.2 s (8.65 periods), wall: 3.219 hours, Δt:   1.66, CFL: 7.20e-01
i: 176700, t:   386314.7 s (8.65 periods), wall: 3.221 hours, Δt:   1.45, CFL: 7.20e-01
i: 176800, t:   386456.7 s (8.66 periods), wall: 3.223 hours, Δt:   1.32, CFL: 7.20e-01
i: 176900, t:   386594.5 s (8.66 periods), wall: 3.224 hours, Δt:   1.39, CFL: 7.20e-01
i: 177000, t:   386739.9 s (8.66 periods), wall: 3.226 hours, Δt:   1.27, CFL: 7.20e-01
i: 177100, t:   386885.0 s (8.67 periods), wall: 3.228 hours, Δt:   1.36, CFL: 7.20e-01
i: 177200, t:   387034.6 s (8.67 periods), wall: 3.230 hours, Δt:   1.55, CFL: 7.20e-01
i: 177300, t:   387184.2 s (8.67 periods), wall: 3.232 hours, Δt:   1.64, CFL: 7.20e-01
i: 177400, t:   387339.7 s (8.68 periods), wall: 3.233 hours, Δt:   1.48, CFL: 7.20e-01
i: 177500, t:   387492.2 s (8.68 periods), wall: 3.235 hours, Δt:   1.45, CFL: 7.20e-01
i: 177600, t:   387644.3 s (8.68 periods), wall: 3.237 hours, Δt:   1.52, CFL: 7.20e-01
i: 177700, t:   387785.5 s (8.69 periods), wall: 3.239 hours, Δt:   1.55, CFL: 7.20e-01
i: 177800, t:   387929.3 s (8.69 periods), wall: 3.241 hours, Δt:   1.00, CFL: 7.20e-01
i: 177900, t:   388043.9 s (8.69 periods), wall: 3.243 hours, Δt:   1.28, CFL: 7.20e-01
i: 178000, t:   388166.6 s (8.70 periods), wall: 3.244 hours, Δt:   1.16, CFL: 7.20e-01
i: 178100, t:   388284.0 s (8.70 periods), wall: 3.246 hours, Δt:   1.18, CFL: 7.20e-01
i: 178200, t:   388410.5 s (8.70 periods), wall: 3.248 hours, Δt:   1.39, CFL: 7.20e-01
i: 178300, t:   388549.2 s (8.70 periods), wall: 3.250 hours, Δt:   1.29, CFL: 7.20e-01
i: 178400, t:   388686.4 s (8.71 periods), wall: 3.252 hours, Δt:   1.69, CFL: 7.20e-01
i: 178500, t:   388835.3 s (8.71 periods), wall: 3.253 hours, Δt:   1.37, CFL: 7.20e-01
i: 178600, t:   388965.3 s (8.71 periods), wall: 3.255 hours, Δt:   1.34, CFL: 7.20e-01
i: 178700, t:   389095.5 s (8.72 periods), wall: 3.257 hours, Δt:   1.30, CFL: 7.20e-01
i: 178800, t:   389230.0 s (8.72 periods), wall: 3.259 hours, Δt:   1.42, CFL: 7.20e-01
i: 178900, t:   389377.2 s (8.72 periods), wall: 3.261 hours, Δt:   1.41, CFL: 7.20e-01
i: 179000, t:   389509.4 s (8.73 periods), wall: 3.262 hours, Δt:   1.19, CFL: 7.20e-01
i: 179100, t:   389623.5 s (8.73 periods), wall: 3.264 hours, Δt:   1.20, CFL: 7.20e-01
i: 179200, t:   389758.1 s (8.73 periods), wall: 3.266 hours, Δt:   1.44, CFL: 7.20e-01
i: 179300, t:   389898.3 s (8.73 periods), wall: 3.268 hours, Δt:   1.27, CFL: 7.20e-01
i: 179400, t:   390021.5 s (8.74 periods), wall: 3.270 hours, Δt:   1.25, CFL: 7.20e-01
i: 179500, t:   390145.1 s (8.74 periods), wall: 3.271 hours, Δt:   1.25, CFL: 7.20e-01
i: 179600, t:   390266.7 s (8.74 periods), wall: 3.273 hours, Δt:   1.31, CFL: 7.20e-01
i: 179700, t:   390398.2 s (8.75 periods), wall: 3.275 hours, Δt:   1.50, CFL: 7.20e-01
i: 179800, t:   390532.4 s (8.75 periods), wall: 3.277 hours, Δt:   1.32, CFL: 7.20e-01
i: 179900, t:   390668.2 s (8.75 periods), wall: 3.279 hours, Δt:   1.31, CFL: 7.20e-01
i: 180000, t:   390802.4 s (8.75 periods), wall: 3.281 hours, Δt:   1.26, CFL: 7.20e-01
i: 180100, t:   390934.0 s (8.76 periods), wall: 3.282 hours, Δt:   1.55, CFL: 7.20e-01
i: 180200, t:   391069.8 s (8.76 periods), wall: 3.284 hours, Δt:   1.09, CFL: 7.20e-01
i: 180300, t:   391183.0 s (8.76 periods), wall: 3.286 hours, Δt:   1.29, CFL: 7.20e-01
i: 180400, t:   391320.1 s (8.77 periods), wall: 3.288 hours, Δt:   1.41, CFL: 7.20e-01
i: 180500, t:   391453.0 s (8.77 periods), wall: 3.290 hours, Δt:   1.41, CFL: 7.20e-01
i: 180600, t:   391588.0 s (8.77 periods), wall: 3.291 hours, Δt:   1.29, CFL: 7.20e-01
i: 180700, t:   391718.8 s (8.78 periods), wall: 3.293 hours, Δt:   1.41, CFL: 7.20e-01
i: 180800, t:   391855.9 s (8.78 periods), wall: 3.295 hours, Δt:   1.32, CFL: 7.20e-01
i: 180900, t:   391989.3 s (8.78 periods), wall: 3.297 hours, Δt:   1.31, CFL: 7.20e-01
i: 181000, t:   392117.5 s (8.78 periods), wall: 3.299 hours, Δt:   1.50, CFL: 7.20e-01
i: 181100, t:   392265.5 s (8.79 periods), wall: 3.300 hours, Δt:   1.73, CFL: 7.20e-01
i: 181200, t:   392412.5 s (8.79 periods), wall: 3.302 hours, Δt:   1.53, CFL: 7.20e-01
i: 181300, t:   392548.6 s (8.79 periods), wall: 3.304 hours, Δt:   1.42, CFL: 7.20e-01
i: 181400, t:   392682.8 s (8.80 periods), wall: 3.306 hours, Δt:   1.56, CFL: 7.20e-01
i: 181500, t:   392821.3 s (8.80 periods), wall: 3.308 hours, Δt:   1.75, CFL: 7.20e-01
i: 181600, t:   392979.8 s (8.80 periods), wall: 3.310 hours, Δt:   1.50, CFL: 7.20e-01
i: 181700, t:   393129.6 s (8.81 periods), wall: 3.311 hours, Δt:   1.29, CFL: 7.20e-01
i: 181800, t:   393278.4 s (8.81 periods), wall: 3.313 hours, Δt:   1.63, CFL: 7.20e-01
i: 181900, t:   393429.5 s (8.81 periods), wall: 3.315 hours, Δt:   1.04, CFL: 7.20e-01
i: 182000, t:   393558.1 s (8.82 periods), wall: 3.317 hours, Δt:   1.36, CFL: 7.20e-01
i: 182100, t:   393704.0 s (8.82 periods), wall: 3.319 hours, Δt:   1.49, CFL: 7.20e-01
i: 182200, t:   393862.3 s (8.82 periods), wall: 3.320 hours, Δt:   1.45, CFL: 7.20e-01
i: 182300, t:   394007.3 s (8.83 periods), wall: 3.322 hours, Δt:   1.41, CFL: 7.20e-01
i: 182400, t:   394151.3 s (8.83 periods), wall: 3.324 hours, Δt:   1.48, CFL: 7.20e-01
i: 182500, t:   394295.0 s (8.83 periods), wall: 3.326 hours, Δt:   1.56, CFL: 7.20e-01
i: 182600, t:   394463.0 s (8.84 periods), wall: 3.328 hours, Δt:   1.62, CFL: 7.20e-01
i: 182700, t:   394632.3 s (8.84 periods), wall: 3.329 hours, Δt:   1.53, CFL: 7.20e-01
i: 182800, t:   394794.3 s (8.84 periods), wall: 3.331 hours, Δt:   1.70, CFL: 7.20e-01
i: 182900, t:   394955.3 s (8.85 periods), wall: 3.333 hours, Δt:   1.65, CFL: 7.20e-01
i: 183000, t:   395116.5 s (8.85 periods), wall: 3.335 hours, Δt:   1.69, CFL: 7.20e-01
i: 183100, t:   395288.9 s (8.86 periods), wall: 3.337 hours, Δt:   1.60, CFL: 7.20e-01
i: 183200, t:   395448.8 s (8.86 periods), wall: 3.339 hours, Δt:   1.85, CFL: 7.20e-01
i: 183300, t:   395652.2 s (8.86 periods), wall: 3.340 hours, Δt:   1.97, CFL: 7.20e-01
i: 183400, t:   395835.3 s (8.87 periods), wall: 3.342 hours, Δt:   1.66, CFL: 7.20e-01
i: 183500, t:   395996.2 s (8.87 periods), wall: 3.344 hours, Δt:   1.92, CFL: 7.20e-01
i: 183600, t:   396180.0 s (8.88 periods), wall: 3.346 hours, Δt:   1.55, CFL: 7.20e-01
i: 183700, t:   396352.7 s (8.88 periods), wall: 3.348 hours, Δt:   2.14, CFL: 7.20e-01
i: 183800, t:   396548.6 s (8.88 periods), wall: 3.349 hours, Δt:   2.03, CFL: 7.20e-01
i: 183900, t:   396734.5 s (8.89 periods), wall: 3.351 hours, Δt:   1.86, CFL: 7.20e-01
i: 184000, t:   396935.7 s (8.89 periods), wall: 3.353 hours, Δt:   2.13, CFL: 7.20e-01
i: 184100, t:   397154.6 s (8.90 periods), wall: 3.355 hours, Δt:   2.20, CFL: 7.20e-01
i: 184200, t:   397362.3 s (8.90 periods), wall: 3.357 hours, Δt:   2.12, CFL: 7.20e-01
i: 184300, t:   397574.7 s (8.91 periods), wall: 3.358 hours, Δt:   1.98, CFL: 7.20e-01
i: 184400, t:   397784.7 s (8.91 periods), wall: 3.360 hours, Δt:   2.28, CFL: 7.20e-01
i: 184500, t:   398031.0 s (8.92 periods), wall: 3.362 hours, Δt:   2.60, CFL: 7.20e-01
i: 184600, t:   398302.6 s (8.92 periods), wall: 3.364 hours, Δt:   2.86, CFL: 7.20e-01
i: 184700, t:   398586.3 s (8.93 periods), wall: 3.366 hours, Δt:   2.72, CFL: 7.20e-01
i: 184800, t:   398874.5 s (8.94 periods), wall: 3.368 hours, Δt:   3.26, CFL: 7.20e-01
i: 184900, t:   399186.4 s (8.94 periods), wall: 3.369 hours, Δt:   3.42, CFL: 7.20e-01
i: 185000, t:   399531.3 s (8.95 periods), wall: 3.371 hours, Δt:   3.05, CFL: 7.20e-01
i: 185100, t:   399892.4 s (8.96 periods), wall: 3.373 hours, Δt:   3.92, CFL: 7.20e-01
i: 185200, t:   400247.9 s (8.97 periods), wall: 3.375 hours, Δt:   3.49, CFL: 7.20e-01
i: 185300, t:   400634.6 s (8.97 periods), wall: 3.377 hours, Δt:   3.85, CFL: 7.20e-01
i: 185400, t:   401080.8 s (8.98 periods), wall: 3.379 hours, Δt:   4.06, CFL: 7.20e-01
i: 185500, t:   401560.7 s (9.00 periods), wall: 3.380 hours, Δt:   4.27, CFL: 7.20e-01
i: 185600, t:   402077.9 s (9.01 periods), wall: 3.382 hours, Δt:   5.93, CFL: 7.20e-01
i: 185700, t:   402658.7 s (9.02 periods), wall: 3.384 hours, Δt:   6.05, CFL: 7.20e-01
i: 185800, t:   403260.6 s (9.03 periods), wall: 3.386 hours, Δt:   6.19, CFL: 7.20e-01
i: 185900, t:   403830.0 s (9.05 periods), wall: 3.388 hours, Δt:   4.96, CFL: 7.20e-01
i: 186000, t:   404318.6 s (9.06 periods), wall: 3.390 hours, Δt:   5.31, CFL: 7.20e-01
i: 186100, t:   404861.9 s (9.07 periods), wall: 3.392 hours, Δt:   5.14, CFL: 7.20e-01
i: 186200, t:   405307.2 s (9.08 periods), wall: 3.394 hours, Δt:   3.38, CFL: 7.20e-01
i: 186300, t:   405608.4 s (9.09 periods), wall: 3.395 hours, Δt:   2.70, CFL: 7.20e-01
i: 186400, t:   405894.9 s (9.09 periods), wall: 3.397 hours, Δt:   3.14, CFL: 7.20e-01
i: 186500, t:   406227.4 s (9.10 periods), wall: 3.399 hours, Δt:   3.25, CFL: 7.20e-01
i: 186600, t:   406543.7 s (9.11 periods), wall: 3.401 hours, Δt:   3.02, CFL: 7.20e-01
i: 186700, t:   406811.9 s (9.11 periods), wall: 3.403 hours, Δt:   2.88, CFL: 7.20e-01
i: 186800, t:   407059.1 s (9.12 periods), wall: 3.404 hours, Δt:   2.12, CFL: 7.20e-01
i: 186900, t:   407276.1 s (9.12 periods), wall: 3.406 hours, Δt:   2.47, CFL: 7.20e-01
i: 187000, t:   407502.6 s (9.13 periods), wall: 3.408 hours, Δt:   2.04, CFL: 7.20e-01
i: 187100, t:   407692.8 s (9.13 periods), wall: 3.410 hours, Δt:   2.08, CFL: 7.20e-01
i: 187200, t:   407859.0 s (9.14 periods), wall: 3.412 hours, Δt:   1.41, CFL: 7.20e-01
i: 187300, t:   408020.0 s (9.14 periods), wall: 3.414 hours, Δt:   1.78, CFL: 7.20e-01
i: 187400, t:   408181.5 s (9.14 periods), wall: 3.415 hours, Δt:   1.59, CFL: 7.20e-01
i: 187500, t:   408337.3 s (9.15 periods), wall: 3.417 hours, Δt:   1.35, CFL: 7.20e-01
i: 187600, t:   408499.7 s (9.15 periods), wall: 3.419 hours, Δt:   1.60, CFL: 7.20e-01
i: 187700, t:   408654.8 s (9.15 periods), wall: 3.421 hours, Δt:   1.64, CFL: 7.20e-01
i: 187800, t:   408809.9 s (9.16 periods), wall: 3.423 hours, Δt:   1.62, CFL: 7.20e-01
i: 187900, t:   408957.2 s (9.16 periods), wall: 3.424 hours, Δt:   1.68, CFL: 7.20e-01
i: 188000, t:   409114.4 s (9.16 periods), wall: 3.426 hours, Δt:   1.57, CFL: 7.20e-01
i: 188100, t:   409279.7 s (9.17 periods), wall: 3.428 hours, Δt:   1.77, CFL: 7.20e-01
i: 188200, t:   409439.0 s (9.17 periods), wall: 3.430 hours, Δt:   1.61, CFL: 7.20e-01
i: 188300, t:   409580.7 s (9.18 periods), wall: 3.432 hours, Δt:   1.60, CFL: 7.20e-01
i: 188400, t:   409732.6 s (9.18 periods), wall: 3.434 hours, Δt:   1.68, CFL: 7.20e-01
i: 188500, t:   409905.9 s (9.18 periods), wall: 3.435 hours, Δt:   1.53, CFL: 7.20e-01
i: 188600, t:   410048.5 s (9.19 periods), wall: 3.437 hours, Δt:   1.49, CFL: 7.20e-01
i: 188700, t:   410201.6 s (9.19 periods), wall: 3.439 hours, Δt:   1.37, CFL: 7.20e-01
i: 188800, t:   410338.3 s (9.19 periods), wall: 3.441 hours, Δt:   1.33, CFL: 7.20e-01
i: 188900, t:   410480.0 s (9.20 periods), wall: 3.443 hours, Δt:   1.75, CFL: 7.20e-01
i: 189000, t:   410638.9 s (9.20 periods), wall: 3.444 hours, Δt:   1.53, CFL: 7.20e-01
i: 189100, t:   410794.9 s (9.20 periods), wall: 3.446 hours, Δt:   1.53, CFL: 7.20e-01
i: 189200, t:   410944.0 s (9.21 periods), wall: 3.448 hours, Δt:   1.26, CFL: 7.20e-01
i: 189300, t:   411064.5 s (9.21 periods), wall: 3.450 hours, Δt:   1.45, CFL: 7.20e-01
i: 189400, t:   411205.0 s (9.21 periods), wall: 3.452 hours, Δt:   1.32, CFL: 7.20e-01
i: 189500, t:   411345.2 s (9.21 periods), wall: 3.453 hours, Δt:   1.47, CFL: 7.20e-01
i: 189600, t:   411487.1 s (9.22 periods), wall: 3.455 hours, Δt:   1.38, CFL: 7.20e-01
i: 189700, t:   411634.7 s (9.22 periods), wall: 3.457 hours, Δt:   1.37, CFL: 7.20e-01
i: 189800, t:   411781.4 s (9.22 periods), wall: 3.459 hours, Δt:   1.70, CFL: 7.20e-01
i: 189900, t:   411928.6 s (9.23 periods), wall: 3.461 hours, Δt:   1.56, CFL: 7.20e-01
i: 190000, t:   412078.3 s (9.23 periods), wall: 3.463 hours, Δt:   1.50, CFL: 7.20e-01
i: 190100, t:   412211.0 s (9.23 periods), wall: 3.464 hours, Δt:   1.14, CFL: 7.20e-01
i: 190200, t:   412341.2 s (9.24 periods), wall: 3.466 hours, Δt:   1.40, CFL: 7.20e-01
i: 190300, t:   412470.9 s (9.24 periods), wall: 3.468 hours, Δt:   1.51, CFL: 7.20e-01
i: 190400, t:   412611.3 s (9.24 periods), wall: 3.470 hours, Δt:   1.35, CFL: 7.20e-01
i: 190500, t:   412744.4 s (9.25 periods), wall: 3.472 hours, Δt:   1.24, CFL: 7.20e-01
i: 190600, t:   412869.4 s (9.25 periods), wall: 3.473 hours, Δt:   1.36, CFL: 7.20e-01
i: 190700, t:   412996.6 s (9.25 periods), wall: 3.475 hours, Δt:   1.33, CFL: 7.20e-01
i: 190800, t:   413143.2 s (9.26 periods), wall: 3.477 hours, Δt:   1.43, CFL: 7.20e-01
i: 190900, t:   413285.1 s (9.26 periods), wall: 3.479 hours, Δt:   1.54, CFL: 7.20e-01
i: 191000, t:   413433.5 s (9.26 periods), wall: 3.481 hours, Δt:   1.60, CFL: 7.20e-01
i: 191100, t:   413561.8 s (9.26 periods), wall: 3.482 hours, Δt:   1.20, CFL: 7.20e-01
i: 191200, t:   413684.2 s (9.27 periods), wall: 3.484 hours, Δt:   1.46, CFL: 7.20e-01
i: 191300, t:   413826.4 s (9.27 periods), wall: 3.486 hours, Δt:   1.26, CFL: 7.20e-01
i: 191400, t:   413963.1 s (9.27 periods), wall: 3.488 hours, Δt:   1.31, CFL: 7.20e-01
i: 191500, t:   414107.0 s (9.28 periods), wall: 3.490 hours, Δt:   1.32, CFL: 7.20e-01
i: 191600, t:   414235.8 s (9.28 periods), wall: 3.491 hours, Δt:   1.17, CFL: 7.20e-01
i: 191700, t:   414363.1 s (9.28 periods), wall: 3.493 hours, Δt:   1.39, CFL: 7.20e-01
i: 191800, t:   414498.2 s (9.29 periods), wall: 3.495 hours, Δt:   1.28, CFL: 7.20e-01
i: 191900, t:   414631.0 s (9.29 periods), wall: 3.497 hours, Δt:   1.31, CFL: 7.20e-01
i: 192000, t:   414771.7 s (9.29 periods), wall: 3.499 hours, Δt:   1.32, CFL: 7.20e-01
i: 192100, t:   414911.4 s (9.29 periods), wall: 3.501 hours, Δt:   1.49, CFL: 7.20e-01
i: 192200, t:   415046.9 s (9.30 periods), wall: 3.502 hours, Δt:   1.32, CFL: 7.20e-01
i: 192300, t:   415191.1 s (9.30 periods), wall: 3.504 hours, Δt:   1.53, CFL: 7.20e-01
i: 192400, t:   415339.3 s (9.30 periods), wall: 3.506 hours, Δt:   1.38, CFL: 7.20e-01
i: 192500, t:   415480.3 s (9.31 periods), wall: 3.508 hours, Δt:   1.33, CFL: 7.20e-01
i: 192600, t:   415633.8 s (9.31 periods), wall: 3.510 hours, Δt:   1.63, CFL: 7.20e-01
i: 192700, t:   415797.8 s (9.31 periods), wall: 3.511 hours, Δt:   1.54, CFL: 7.20e-01
i: 192800, t:   415965.8 s (9.32 periods), wall: 3.513 hours, Δt:   1.82, CFL: 7.20e-01
i: 192900, t:   416115.6 s (9.32 periods), wall: 3.515 hours, Δt:   1.32, CFL: 7.20e-01
i: 193000, t:   416271.1 s (9.33 periods), wall: 3.517 hours, Δt:   1.45, CFL: 7.20e-01
i: 193100, t:   416408.8 s (9.33 periods), wall: 3.519 hours, Δt:   1.25, CFL: 7.20e-01
i: 193200, t:   416542.6 s (9.33 periods), wall: 3.520 hours, Δt:   1.49, CFL: 7.20e-01
i: 193300, t:   416703.6 s (9.33 periods), wall: 3.522 hours, Δt:   1.64, CFL: 7.20e-01
i: 193400, t:   416866.9 s (9.34 periods), wall: 3.524 hours, Δt:   1.67, CFL: 7.20e-01
i: 193500, t:   417046.5 s (9.34 periods), wall: 3.526 hours, Δt:   1.88, CFL: 7.20e-01
i: 193600, t:   417224.1 s (9.35 periods), wall: 3.528 hours, Δt:   1.73, CFL: 7.20e-01
i: 193700, t:   417400.2 s (9.35 periods), wall: 3.530 hours, Δt:   1.63, CFL: 7.20e-01
i: 193800, t:   417580.7 s (9.35 periods), wall: 3.531 hours, Δt:   1.80, CFL: 7.20e-01
i: 193900, t:   417760.1 s (9.36 periods), wall: 3.533 hours, Δt:   2.02, CFL: 7.20e-01
i: 194000, t:   417954.3 s (9.36 periods), wall: 3.535 hours, Δt:   1.70, CFL: 7.20e-01
i: 194100, t:   418131.9 s (9.37 periods), wall: 3.537 hours, Δt:   1.95, CFL: 7.20e-01
i: 194200, t:   418309.4 s (9.37 periods), wall: 3.539 hours, Δt:   2.04, CFL: 7.20e-01
i: 194300, t:   418516.0 s (9.38 periods), wall: 3.540 hours, Δt:   2.23, CFL: 7.20e-01
i: 194400, t:   418725.6 s (9.38 periods), wall: 3.542 hours, Δt:   2.15, CFL: 7.20e-01
i: 194500, t:   418906.5 s (9.38 periods), wall: 3.544 hours, Δt:   2.04, CFL: 7.20e-01
i: 194600, t:   419099.6 s (9.39 periods), wall: 3.546 hours, Δt:   1.59, CFL: 7.20e-01
i: 194700, t:   419298.3 s (9.39 periods), wall: 3.548 hours, Δt:   2.37, CFL: 7.20e-01
i: 194800, t:   419507.6 s (9.40 periods), wall: 3.550 hours, Δt:   1.89, CFL: 7.20e-01
i: 194900, t:   419720.4 s (9.40 periods), wall: 3.551 hours, Δt:   2.51, CFL: 7.20e-01
i: 195000, t:   419972.5 s (9.41 periods), wall: 3.553 hours, Δt:   2.15, CFL: 7.20e-01
i: 195100, t:   420179.1 s (9.41 periods), wall: 3.555 hours, Δt:   1.89, CFL: 7.20e-01
i: 195200, t:   420387.1 s (9.42 periods), wall: 3.557 hours, Δt:   2.46, CFL: 7.20e-01
i: 195300, t:   420649.5 s (9.42 periods), wall: 3.559 hours, Δt:   2.63, CFL: 7.20e-01
i: 195400, t:   420905.4 s (9.43 periods), wall: 3.560 hours, Δt:   2.71, CFL: 7.20e-01
i: 195500, t:   421181.3 s (9.44 periods), wall: 3.562 hours, Δt:   3.10, CFL: 7.20e-01
i: 195600, t:   421480.9 s (9.44 periods), wall: 3.564 hours, Δt:   3.04, CFL: 7.20e-01
i: 195700, t:   421766.8 s (9.45 periods), wall: 3.566 hours, Δt:   3.51, CFL: 6.42e-01
i: 195800, t:   422177.2 s (9.46 periods), wall: 3.568 hours, Δt:   4.28, CFL: 7.20e-01
i: 195900, t:   422509.6 s (9.46 periods), wall: 3.570 hours, Δt:   4.11, CFL: 6.87e-01
i: 196000, t:   422952.2 s (9.47 periods), wall: 3.571 hours, Δt:   4.07, CFL: 7.20e-01
i: 196100, t:   423368.2 s (9.48 periods), wall: 3.573 hours, Δt:   5.11, CFL: 7.20e-01
i: 196200, t:   423878.5 s (9.50 periods), wall: 3.575 hours, Δt:   5.31, CFL: 7.20e-01
i: 196300, t:   424450.2 s (9.51 periods), wall: 3.577 hours, Δt:   6.26, CFL: 7.20e-01
i: 196400, t:   425074.9 s (9.52 periods), wall: 3.579 hours, Δt:   6.42, CFL: 7.20e-01
i: 196500, t:   425687.5 s (9.54 periods), wall: 3.581 hours, Δt:   6.25, CFL: 7.20e-01
i: 196600, t:   426308.3 s (9.55 periods), wall: 3.583 hours, Δt:   6.28, CFL: 7.20e-01
i: 196700, t:   426899.8 s (9.56 periods), wall: 3.584 hours, Δt:   5.41, CFL: 7.20e-01
i: 196800, t:   427365.9 s (9.57 periods), wall: 3.586 hours, Δt:   4.66, CFL: 7.20e-01
i: 196900, t:   427803.8 s (9.58 periods), wall: 3.588 hours, Δt:   3.65, CFL: 7.20e-01
i: 197000, t:   428129.7 s (9.59 periods), wall: 3.590 hours, Δt:   3.13, CFL: 7.20e-01
i: 197100, t:   428391.1 s (9.60 periods), wall: 3.592 hours, Δt:   2.78, CFL: 7.20e-01
i: 197200, t:   428687.3 s (9.60 periods), wall: 3.594 hours, Δt:   2.83, CFL: 7.20e-01
i: 197300, t:   428977.3 s (9.61 periods), wall: 3.595 hours, Δt:   3.00, CFL: 7.20e-01
i: 197400, t:   429266.2 s (9.62 periods), wall: 3.597 hours, Δt:   2.48, CFL: 7.20e-01
i: 197500, t:   429461.9 s (9.62 periods), wall: 3.599 hours, Δt:   2.01, CFL: 7.20e-01
i: 197600, t:   429662.2 s (9.63 periods), wall: 3.601 hours, Δt:   2.01, CFL: 7.20e-01
i: 197700, t:   429860.0 s (9.63 periods), wall: 3.603 hours, Δt:   2.01, CFL: 7.20e-01
i: 197800, t:   430032.2 s (9.63 periods), wall: 3.605 hours, Δt:   1.68, CFL: 7.20e-01
i: 197900, t:   430213.0 s (9.64 periods), wall: 3.606 hours, Δt:   1.81, CFL: 7.20e-01
i: 198000, t:   430373.7 s (9.64 periods), wall: 3.608 hours, Δt:   1.42, CFL: 7.20e-01
i: 198100, t:   430535.3 s (9.64 periods), wall: 3.610 hours, Δt:   1.58, CFL: 7.20e-01
i: 198200, t:   430683.3 s (9.65 periods), wall: 3.612 hours, Δt:   1.26, CFL: 7.20e-01
i: 198300, t:   430812.7 s (9.65 periods), wall: 3.614 hours, Δt:   1.43, CFL: 7.20e-01
i: 198400, t:   430959.8 s (9.65 periods), wall: 3.615 hours, Δt:   1.49, CFL: 7.20e-01
i: 198500, t:   431093.0 s (9.66 periods), wall: 3.617 hours, Δt:   1.28, CFL: 7.20e-01
i: 198600, t:   431232.0 s (9.66 periods), wall: 3.619 hours, Δt:   1.55, CFL: 7.20e-01
i: 198700, t:   431402.2 s (9.66 periods), wall: 3.621 hours, Δt:   1.59, CFL: 7.20e-01
i: 198800, t:   431560.8 s (9.67 periods), wall: 3.623 hours, Δt:   1.39, CFL: 7.20e-01
i: 198900, t:   431685.1 s (9.67 periods), wall: 3.624 hours, Δt:   1.35, CFL: 7.20e-01
i: 199000, t:   431828.0 s (9.67 periods), wall: 3.626 hours, Δt:   1.43, CFL: 7.20e-01
i: 199100, t:   431976.0 s (9.68 periods), wall: 3.628 hours, Δt:   1.61, CFL: 7.20e-01
i: 199200, t:   432128.1 s (9.68 periods), wall: 3.630 hours, Δt:   1.39, CFL: 7.20e-01
i: 199300, t:   432278.2 s (9.68 periods), wall: 3.632 hours, Δt:   1.54, CFL: 7.20e-01
i: 199400, t:   432419.5 s (9.69 periods), wall: 3.634 hours, Δt:   1.61, CFL: 7.20e-01
i: 199500, t:   432557.7 s (9.69 periods), wall: 3.635 hours, Δt:   1.41, CFL: 7.20e-01
i: 199600, t:   432706.0 s (9.69 periods), wall: 3.637 hours, Δt:   1.35, CFL: 7.20e-01
i: 199700, t:   432849.2 s (9.70 periods), wall: 3.639 hours, Δt:   1.49, CFL: 7.20e-01
i: 199800, t:   432981.4 s (9.70 periods), wall: 3.641 hours, Δt:   1.43, CFL: 7.20e-01
i: 199900, t:   433123.4 s (9.70 periods), wall: 3.643 hours, Δt:   1.40, CFL: 7.20e-01
i: 200000, t:   433262.5 s (9.71 periods), wall: 3.644 hours, Δt:   1.44, CFL: 7.20e-01
i: 200100, t:   433404.5 s (9.71 periods), wall: 3.646 hours, Δt:   1.43, CFL: 7.20e-01
i: 200200, t:   433532.3 s (9.71 periods), wall: 3.648 hours, Δt:   1.17, CFL: 7.20e-01
i: 200300, t:   433659.2 s (9.71 periods), wall: 3.650 hours, Δt:   1.15, CFL: 7.20e-01
i: 200400, t:   433786.0 s (9.72 periods), wall: 3.652 hours, Δt:   1.44, CFL: 7.20e-01
i: 200500, t:   433922.0 s (9.72 periods), wall: 3.653 hours, Δt:   1.26, CFL: 7.20e-01
i: 200600, t:   434043.4 s (9.72 periods), wall: 3.655 hours, Δt:   1.24, CFL: 7.20e-01
i: 200700, t:   434196.5 s (9.73 periods), wall: 3.657 hours, Δt:   1.42, CFL: 7.20e-01
i: 200800, t:   434322.0 s (9.73 periods), wall: 3.659 hours, Δt:   1.36, CFL: 7.20e-01
i: 200900, t:   434455.9 s (9.73 periods), wall: 3.661 hours, Δt:   1.15, CFL: 7.20e-01
i: 201000, t:   434576.5 s (9.74 periods), wall: 3.663 hours, Δt:   1.31, CFL: 7.20e-01
i: 201100, t:   434710.6 s (9.74 periods), wall: 3.664 hours, Δt:   1.48, CFL: 7.20e-01
i: 201200, t:   434846.2 s (9.74 periods), wall: 3.666 hours, Δt:   1.47, CFL: 7.20e-01
i: 201300, t:   434988.5 s (9.74 periods), wall: 3.668 hours, Δt:   1.43, CFL: 7.20e-01
i: 201400, t:   435127.6 s (9.75 periods), wall: 3.670 hours, Δt:   1.54, CFL: 7.20e-01
i: 201500, t:   435258.2 s (9.75 periods), wall: 3.672 hours, Δt:   1.36, CFL: 7.20e-01
i: 201600, t:   435397.2 s (9.75 periods), wall: 3.673 hours, Δt:   1.36, CFL: 7.20e-01
i: 201700, t:   435539.7 s (9.76 periods), wall: 3.675 hours, Δt:   1.37, CFL: 7.20e-01
